"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","CPI","ENRG","AGRWTH","A","2006",5.865538,
"FIN","CPI","ENRG","AGRWTH","A","2007",1.765766,
"FIN","CPI","ENRG","AGRWTH","A","2008",13.47567,
"FIN","CPI","ENRG","AGRWTH","A","2009",-8.290954,
"FIN","CPI","ENRG","AGRWTH","A","2010",10.64667,
"FIN","CPI","ENRG","AGRWTH","A","2011",14.58455,
"FIN","CPI","ENRG","AGRWTH","A","2012",4.08757,
"FIN","CPI","ENRG","AGRWTH","A","2013",-0.5240724,
"FIN","CPI","ENRG","AGRWTH","A","2014",-1.735038,
"FIN","CPI","ENRG","AGRWTH","A","2015",-5.985292,
"FIN","CPI","ENRG","AGRWTH","A","2016",-3.713519,
"FIN","CPI","ENRG","AGRWTH","A","2017",5.68471,
"FIN","CPI","ENRG","AGRWTH","A","2018",4.520662,
"FIN","CPI","ENRG","AGRWTH","A","2019",2.988419,
"FIN","CPI","ENRG","AGRWTH","A","2020",-4.895009,
"FIN","CPI","ENRG","AGRWTH","A","2021",9.620338,
"FIN","CPI","ENRG","AGRWTH","A","2022",30.70232,
"FRA","CPI","ENRG","AGRWTH","A","1984",8.006192,
"FRA","CPI","ENRG","AGRWTH","A","1985",8.231801,
"FRA","CPI","ENRG","AGRWTH","A","1986",-12.64308,
"FRA","CPI","ENRG","AGRWTH","A","1987",-3.145812,
"FRA","CPI","ENRG","AGRWTH","A","1988",-0.9838998,
"FRA","CPI","ENRG","AGRWTH","A","1989",4.815944,
"FRA","CPI","ENRG","AGRWTH","A","1990",4.639196,
"FRA","CPI","ENRG","AGRWTH","A","1991",2.221316,
"FRA","CPI","ENRG","AGRWTH","A","1992",-1.124013,
"FRA","CPI","ENRG","AGRWTH","A","1993",2.034362,
"FRA","CPI","ENRG","AGRWTH","A","1994",1.580021,
"FRA","CPI","ENRG","AGRWTH","A","1995",2.058704,
"FRA","CPI","ENRG","AGRWTH","A","1996",3.956832,
"FRA","CPI","ENRG","AGRWTH","A","1997",2.090104,
"FRA","CPI","ENRG","AGRWTH","A","1998",-2.765598,
"FRA","CPI","ENRG","AGRWTH","A","1999",0.4474346,
"FRA","CPI","ENRG","AGRWTH","A","2000",12.06095,
"FRA","CPI","ENRG","AGRWTH","A","2001",-1.521181,
"FRA","CPI","ENRG","AGRWTH","A","2002",-1.482728,
"FRA","CPI","ENRG","AGRWTH","A","2003",2.323662,
"FRA","CPI","ENRG","AGRWTH","A","2004",4.706004,
"FRA","CPI","ENRG","AGRWTH","A","2005",9.79873,
"FRA","CPI","ENRG","AGRWTH","A","2006",6.417635,
"FRA","CPI","ENRG","AGRWTH","A","2007",1.855652,
"FRA","CPI","ENRG","AGRWTH","A","2008",10.79266,
"FRA","CPI","ENRG","AGRWTH","A","2009",-11.29438,
"FRA","CPI","ENRG","AGRWTH","A","2010",9.685724,
"FRA","CPI","ENRG","AGRWTH","A","2011",12.08475,
"FRA","CPI","ENRG","AGRWTH","A","2012",5.198433,
"FRA","CPI","ENRG","AGRWTH","A","2013",0.8685482,
"FRA","CPI","ENRG","AGRWTH","A","2014",-0.8279275,
"FRA","CPI","ENRG","AGRWTH","A","2015",-4.491274,
"FRA","CPI","ENRG","AGRWTH","A","2016",-2.561003,
"FRA","CPI","ENRG","AGRWTH","A","2017",5.990505,
"FRA","CPI","ENRG","AGRWTH","A","2018",9.41126,
"FRA","CPI","ENRG","AGRWTH","A","2019",1.797267,
"FRA","CPI","ENRG","AGRWTH","A","2020",-5.957622,
"FRA","CPI","ENRG","AGRWTH","A","2021",10.45525,
"FRA","CPI","ENRG","AGRWTH","A","2022",23.57218,
"DEU","CPI","ENRG","AGRWTH","A","1984",3.43286,
"DEU","CPI","ENRG","AGRWTH","A","1985",3.712566,
"DEU","CPI","ENRG","AGRWTH","A","1986",-11.53531,
"DEU","CPI","ENRG","AGRWTH","A","1987",-9.220157,
"DEU","CPI","ENRG","AGRWTH","A","1988",-2.826429,
"DEU","CPI","ENRG","AGRWTH","A","1989",5.073431,
"DEU","CPI","ENRG","AGRWTH","A","1990",4.247595,
"DEU","CPI","ENRG","AGRWTH","A","1991",9.715339,
"DEU","CPI","ENRG","AGRWTH","A","1992",4.550464,
"DEU","CPI","ENRG","AGRWTH","A","1993",1.149746,
"DEU","CPI","ENRG","AGRWTH","A","1994",3.677878,
"DEU","CPI","ENRG","AGRWTH","A","1995",-0.8519642,
"DEU","CPI","ENRG","AGRWTH","A","1996",0.9336711,
"DEU","CPI","ENRG","AGRWTH","A","1997",2.812914,
"DEU","CPI","ENRG","AGRWTH","A","1998",-3.179561,
"DEU","CPI","ENRG","AGRWTH","A","1999",4.084311,
"DEU","CPI","ENRG","AGRWTH","A","2000",13.87265,
"DEU","CPI","ENRG","AGRWTH","A","2001",5.658983,
"DEU","CPI","ENRG","AGRWTH","A","2002",0.5191926,
"DEU","CPI","ENRG","AGRWTH","A","2003",3.965037,
"DEU","CPI","ENRG","AGRWTH","A","2004",4.073002,
"DEU","CPI","ENRG","AGRWTH","A","2005",9.616916,
"DEU","CPI","ENRG","AGRWTH","A","2006",8.451903,
"DEU","CPI","ENRG","AGRWTH","A","2007",4.030253,
"DEU","CPI","ENRG","AGRWTH","A","2008",9.513438,
"DEU","CPI","ENRG","AGRWTH","A","2009",-4.95618,
"DEU","CPI","ENRG","AGRWTH","A","2010",4.32224,
"DEU","CPI","ENRG","AGRWTH","A","2011",10.09418,
"DEU","CPI","ENRG","AGRWTH","A","2012",5.760645,
"DEU","CPI","ENRG","AGRWTH","A","2013",1.339677,
"DEU","CPI","ENRG","AGRWTH","A","2014",-2.13534,
"DEU","CPI","ENRG","AGRWTH","A","2015",-7.273118,
"DEU","CPI","ENRG","AGRWTH","A","2016",-5.300605,
"DEU","CPI","ENRG","AGRWTH","A","2017",2.629541,
"DEU","CPI","ENRG","AGRWTH","A","2018",4.587323,
"DEU","CPI","ENRG","AGRWTH","A","2019",1.395794,
"DEU","CPI","ENRG","AGRWTH","A","2020",-4.246979,
"DEU","CPI","ENRG","AGRWTH","A","2021",10.77656,
"DEU","CPI","ENRG","AGRWTH","A","2022",30.17005,
"GRC","CPI","ENRG","AGRWTH","A","1989",8.909363,
