Entity,Code,Year,Low-carbon energy (TWh growth - equivalent),Renewables (TWh growth - equivalent),Fossil fuels (TWh growth),Nuclear (TWh growth - equivalent)
Austria,AUT,2014,-0.3862152,-0.3862152,-16.087357,0
Austria,AUT,2015,-6.458679,-6.458679,6.914871,0
Austria,AUT,2016,7.4373474,7.4373474,5.798126,0
Austria,AUT,2017,-1.5511627,-1.5511627,10.659515,0
Austria,AUT,2018,-3.1121826,-3.1121826,-6.688629,0
Austria,AUT,2019,11.512863,11.512863,8.87793,0
Austria,AUT,2020,0.6708374,0.6708374,-28.568726,0
Austria,AUT,2021,1.2090149,1.2090149,10.335327,
Azerbaijan,AZE,1986,-1.5028336,-1.5028336,19.38675,0
Azerbaijan,AZE,1987,0,0,-7.8116455,0
Azerbaijan,AZE,1988,-0.31363487,-0.31363487,0.49517822,0
Azerbaijan,AZE,1989,0,0,4.847519,0
Azerbaijan,AZE,1990,2.8379254,2.8379254,7.6614532,0
Azerbaijan,AZE,1991,0.29954338,0.29954338,-10.499512,0
Azerbaijan,AZE,1992,-0.035484314,-0.035484314,-35.92195,0
Azerbaijan,AZE,1993,2.006909,2.006909,-30.420517,0
Azerbaijan,AZE,1994,-1.7623658,-1.7623658,-13.353149,0
Azerbaijan,AZE,1995,-0.810215,-0.810215,-9.406479,0
Azerbaijan,AZE,1996,-0.05618286,-0.05618286,-28.851105,0
Azerbaijan,AZE,1997,0.5174732,0.5174732,-6.103546,0
Azerbaijan,AZE,1998,0.70672035,0.70672035,-0.21618652,0
Azerbaijan,AZE,1999,-1.3158598,-1.3158598,0.7673187,0
Azerbaijan,AZE,2000,0.08279562,0.08279562,5.4515533,0
Azerbaijan,AZE,2001,-0.7139597,-0.7139597,-4.0133286,
Azerbaijan,AZE,2002,2.0739837,2.0739837,-3.547676,
Azerbaijan,AZE,2003,1.2672606,1.2672606,9.02533,
Azerbaijan,AZE,2004,0.7756448,0.7756448,17.399689,
Azerbaijan,AZE,2005,0.67820597,0.67820597,12.261261,
Azerbaijan,AZE,2006,-1.4524279,-1.4524279,-1.293396,
Azerbaijan,AZE,2007,-0.4802332,-0.4802332,-15.164963,
Azerbaijan,AZE,2008,-0.41244602,-0.41244602,1.8445435,
Azerbaijan,AZE,2009,0.18050766,0.18050766,-17.593597,
Azerbaijan,AZE,2010,3.1143084,3.1143084,-4.7316437,
Azerbaijan,AZE,2011,-2.1852584,-2.1852584,16.703018,
Azerbaijan,AZE,2012,-2.3885431,-2.3885431,6.6345825,
Azerbaijan,AZE,2013,-0.71640587,-0.71640587,4.902878,
Azerbaijan,AZE,2014,-0.46383882,-0.46383882,3.3384552,
Azerbaijan,AZE,2015,0.9118707,0.9118707,13.743149,
Azerbaijan,AZE,2016,0.95448446,0.95448446,-2.54747,
Azerbaijan,AZE,2017,-0.6018667,-0.6018667,-2.653305,
Azerbaijan,AZE,2018,0.1818986,0.1818986,4.639221,
Azerbaijan,AZE,2019,-0.4274192,-0.4274192,9.782181,
Azerbaijan,AZE,2020,-1.3269713,-1.3269713,-1.9443359,
Azerbaijan,AZE,2021,0.52943635,0.52943635,5.3328247,
Bangladesh,BGD,1972,0,0,1.7837238,0
Bangladesh,BGD,1973,0.46129024,0.46129024,3.8283606,0
Bangladesh,BGD,1974,-0.26021492,-0.26021492,1.5265121,0
Bangladesh,BGD,1975,0.5706988,0.5706988,0.0138607025,0
Bangladesh,BGD,1976,0.17150557,0.17150557,3.390396,0
Bangladesh,BGD,1977,-0.16854858,-0.16854858,0.71374893,0
Bangladesh,BGD,1978,0.20403254,0.20403254,1.3816795,0
Bangladesh,BGD,1979,0.23951614,0.23951614,2.531456,0
Bangladesh,BGD,1980,-0.011828065,-0.011828065,4.9673157,0
Bangladesh,BGD,1981,0.12419355,0.12419355,1.9651184,0
Bangladesh,BGD,1982,-0.3016131,-0.3016131,4.103264,0
Bangladesh,BGD,1983,0.4110217,0.4110217,-0.862175,0
Bangladesh,BGD,1984,0.6948924,0.6948924,2.557434,0
Bangladesh,BGD,1985,-0.46720433,-0.46720433,5.298786,0
Bangladesh,BGD,1986,-0.8545698,-0.8545698,5.1170425,0
Bangladesh,BGD,1987,0.19811809,0.19811809,5.249855,0
Bangladesh,BGD,1988,0.46720433,0.46720433,6.1246223,0
Bangladesh,BGD,1989,0.7244623,0.7244623,4.313408,0
Bangladesh,BGD,1990,-0.10645151,-0.10645151,4.34861,0
Bangladesh,BGD,1991,-0.13602138,-0.13602138,-2.465767,0
Bangladesh,BGD,1992,-0.12419367,-0.12419367,6.5801315,0
Bangladesh,BGD,1993,-0.5559139,-0.5559139,8.281113,0
Bangladesh,BGD,1994,0.7067206,0.7067206,4.5476,0
Bangladesh,BGD,1995,-1.4045701,-1.4045701,17.82312,0
Bangladesh,BGD,1996,1.0852151,1.0852151,4.008621,0
Bangladesh,BGD,1997,-0.05913973,-0.05913973,5.7474823,0
Bangladesh,BGD,1998,0.43172073,0.43172073,7.236664,0
Bangladesh,BGD,1999,-0.09462404,-0.09462404,1.5208054,0
Bangladesh,BGD,2000,-0.2483871,-0.2483871,9.383842,0
Bangladesh,BGD,2001,0.7024386,0.7024386,18.761719,0
Bangladesh,BGD,2002,-0.7307248,-0.7307248,5.6571655,0
Bangladesh,BGD,2003,-0.01169467,-0.01169467,9.618927,0
Bangladesh,BGD,2004,-0.010974646,-0.010974646,5.856827,0
Bangladesh,BGD,2005,-0.009410143,-0.009410143,13.803757,0
Bangladesh,BGD,2006,-0.003294468,-0.003294468,15.83609,0
Bangladesh,BGD,2007,-0.0032644272,-0.0032644272,4.8340454,0
Bangladesh,BGD,2008,0.5725465,0.5725465,11.65834,0
Bangladesh,BGD,2009,-1.4683046,-1.4683046,23.48082,0
Bangladesh,BGD,2010,0.9148083,0.9148083,4.960205,0
Bangladesh,BGD,2011,0.42338085,0.42338085,21.305511,0
Bangladesh,BGD,2012,-0.18381572,-0.18381572,19.378906,0
Bangladesh,BGD,2013,-0.038419962,-0.038419962,8.896973,0
Bangladesh,BGD,2014,-0.3482299,-0.3482299,12.612976,0
Bangladesh,BGD,2015,0.9553635,0.9553635,49.99002,0
Bangladesh,BGD,2016,0.0046663284,0.0046663284,6.12619,0
Bangladesh,BGD,2017,0.45691657,0.45691657,14.02832,0
Bangladesh,BGD,2018,-0.39682698,-0.39682698,23.137085,0
Bangladesh,BGD,2019,0.015587568,0.015587568,45.67978,0
Bangladesh,BGD,2020,-0.16782808,-0.16782808,-13.611084,0
Bangladesh,BGD,2021,0.098772764,0.098772764,20.449158,
Belarus,BLR,1986,0,0,57.794678,0
Belarus,BLR,1987,0,0,6.7809753,0
Belarus,BLR,1988,0,0,6.7856445,0
Belarus,BLR,1989,0,0,-15.744324,0
Belarus,BLR,1990,0,0,2.3118286,0
Belarus,BLR,1991,-0.005913891,-0.005913891,-1.0603638,0
Belarus,BLR,1992,-0.0029569454,-0.0029569454,-61.74756,0
Belarus,BLR,1993,0.005913891,0.005913891,-66.04941,0
Belarus,BLR,1994,0,0,-55.298645,0
Belarus,BLR,1995,0.0029569454,0.0029569454,-31.110413,0
Belarus,BLR,1996,-0.011827778,-0.011827778,6.443939,0
Belarus,BLR,1997,0.0147847235,0.0147847235,2.9480896,0
Belarus,BLR,1998,0.020699162,0.020699162,-5.7710266,0
Belarus,BLR,1999,-0.026613053,-0.026613053,-6.9074707,0
Belarus,BLR,2000,0.023655836,0.023655836,7.619934,
Belarus,BLR,2001,0.008295,0.008295,-7.1084595,
Belarus,BLR,2002,-0.0034874976,-0.0034874976,8.56955,
Belarus,BLR,2003,-0.003442511,-0.003442511,-1.9363098,
Belarus,BLR,2004,0.016807504,0.016807504,30.477448,
Belarus,BLR,2005,0.007932775,0.007932775,-0.93826294,
Belarus,BLR,2006,0.002867505,0.002867505,17.993286,
Belarus,BLR,2007,0.03767944,0.03767944,-7.410248,
Belarus,BLR,2008,0.07124972,0.07124972,3.7325745,
Belarus,BLR,2009,0.10226916,0.10226916,-16.35382,
Belarus,BLR,2010,0.075811684,0.075811684,23.45581,
Belarus,BLR,2011,0.034329474,0.034329474,-5.4778748,
Belarus,BLR,2012,0.086972475,0.086972475,24.457123,
Belarus,BLR,2013,0.14363974,0.14363974,-30.546661,
Belarus,BLR,2014,-0.05097252,-0.05097252,0.15185547,
Belarus,BLR,2015,0.11847252,0.11847252,-27.97055,
Belarus,BLR,2016,0.21697026,0.21697026,5.6152344,
Belarus,BLR,2017,0.9686241,0.9686241,4.058258,
Belarus,BLR,2018,-0.13456893,-0.13456893,29.58014,
Belarus,BLR,2019,0.4064908,0.4064908,1.146698,
Belarus,BLR,2020,1.5043995,0.6525798,-23.541931,
Belarus,BLR,2021,13.802419,0.14093232,6.609619,13.661486
Belgium,BEL,1966,0.09686643,0.079838574,-15.179108,0.017027779
Belgium,BEL,1967,0.06932217,-0.18037635,19.726593,0.2496986
Belgium,BEL,1968,-0.075896025,0.017741978,47.838013,-0.09363805
Belgium,BEL,1969,-0.15206093,-0.04139781,45.509888,-0.11066305
Belgium,BEL,1970,0.14662504,0.04731196,28.669617,0.09931304
Belgium,BEL,1971,-0.4929211,-0.33118278,-9.763794,-0.16173832
Belgium,BEL,1972,0.16723418,0.13602138,33.231262,0.031212777
Belgium,BEL,1973,0.52812135,0.34368306,7.0650024,0.18443832
Belgium,BEL,1974,0.38279557,0.1784944,-19.926147,0.20430112
Belgium,BEL,1975,18.581394,-0.2483533,-51.344788,18.829748
Belgium,BEL,1976,8.925785,-0.30181468,22.634338,9.2276
Belgium,BEL,1977,6.346363,0.94657236,-5.323303,5.39979
Belgium,BEL,1978,1.6672783,0.038541794,22.44458,1.6287346
Belgium,BEL,1979,-2.9301987,0.20809829,19.538818,-3.1382942
Belgium,BEL,1980,3.32267,0.08222437,-28.539246,3.2404442
Belgium,BEL,1981,1.155468,0.2758398,-28.9646,0.8796272
Belgium,BEL,1982,7.035206,-0.9240253,-30.452393,7.9592323
Belgium,BEL,1983,23.88655,-0.06774187,-39.79727,23.954296
Belgium,BEL,1984,10.370789,0.05073905,12.136749,10.320045
Belgium,BEL,1985,19.362999,-0.09667325,3.5284424,19.459679
Belgium,BEL,1986,13.976486,0.3762766,3.3791199,13.600204
Belgium,BEL,1987,7.646408,0.34547186,9.309357,7.300934
Belgium,BEL,1988,3.140808,-0.07976878,8.383545,3.2205734
Belgium,BEL,1989,-5.476265,-0.12753534,9.842712,-5.3487167
Belgium,BEL,1990,4.4456406,0.17516804,22.336548,4.270462
Belgium,BEL,1991,0.34223938,-0.052168727,21.184937,0.39440918
Belgium,BEL,1992,1.9203033,0.23197663,-3.2907715,1.688324
Belgium,BEL,1993,-4.6689987,-0.33043122,-5.65744,-4.338562
Belgium,BEL,1994,-3.422287,0.27498758,36.14743,-3.6972733
Belgium,BEL,1995,2.2960052,0.21895158,5.9157715,2.077057
Belgium,BEL,1996,5.300255,-0.31803167,36.461426,5.6182785
Belgium,BEL,1997,11.625023,0.07066512,-4.244629,11.554359
Belgium,BEL,1998,-3.001648,0.52539265,17.12622,-3.5270386
Belgium,BEL,1999,8.393906,0.3013103,-13.639343,8.09259
Belgium,BEL,2000,-1.8496704,0.59059143,15.057129,-2.4402466
Belgium,BEL,2001,-5.8949127,0.089309454,-0.59484863,-5.9842377
Belgium,BEL,2002,2.1974487,0.20872498,-5.581726,1.988739
Belgium,BEL,2003,-0.60891724,0.18852735,28.8255,-0.79745483
Belgium,BEL,2004,-0.096466064,0.92862177,3.0253906,-1.0251007
Belgium,BEL,2005,1.866806,1.9172416,-10.3689575,-0.05041504
Belgium,BEL,2006,-0.79826355,2.6181436,2.9215698,-3.41642
Belgium,BEL,2007,5.130295,1.6337423,0.09765625,3.496544
Belgium,BEL,2008,-5.1008453,2.8819914,17.365845,-7.982826
Belgium,BEL,2009,8.279343,4.6053305,-58.540283,3.6740189
Belgium,BEL,2010,6.821274,5.6746464,40.946045,1.1466293
Belgium,BEL,2011,5.259506,5.270441,-55.873108,-0.010940552
Belgium,BEL,2012,-15.84111,5.8214417,-13.9331665,-21.662544
Belgium,BEL,2013,8.770081,3.2654305,10.378052,5.5046463
Belgium,BEL,2014,-22.185524,1.7256737,-27.960571,-23.911201
Belgium,BEL,2015,-15.518448,4.6427307,24.582642,-20.161179
Belgium,BEL,2016,45.649467,1.2988243,6.8584595,44.350655
Belgium,BEL,2017,0.59524536,4.5630913,7.528015,-3.967865
Belgium,BEL,2018,-31.957222,3.2771492,26.373291,-35.234367
Belgium,BEL,2019,43.29615,5.80748,-19.967407,37.488686
Belgium,BEL,2020,-10.967346,12.342686,-61.66504,-23.310051
Belgium,BEL,2021,38.936172,-1.2813187,41.658386,40.217484
Brazil,BRA,1966,7.0701523,7.0701523,17.840347,0
Brazil,BRA,1967,3.7938156,3.7938156,7.005142,0
Brazil,BRA,1968,4.0244675,4.0244675,39.88246,0
Brazil,BRA,1969,6.33387,6.33387,25.992096,0
Brazil,BRA,1970,23.806786,23.806786,38.231934,0
Brazil,BRA,1971,10.861458,10.861458,31.030731,0
Brazil,BRA,1972,23.240417,23.240417,51.362885,0
Brazil,BRA,1973,20.917007,20.917007,87.08975,0
Brazil,BRA,1974,22.402695,22.402695,40.15689,0
Brazil,BRA,1975,19.627762,19.627762,22.453125,0
Brazil,BRA,1976,31.474014,31.474014,45.439575,0
Brazil,BRA,1977,34.952423,34.952423,24.630798,0
Brazil,BRA,1978,33.469208,33.469208,59.7901,0
Brazil,BRA,1979,46.847412,46.847412,37.437805,0
Brazil,BRA,1980,39.20407,39.20407,-15.302734,0
Brazil,BRA,1981,4.5457153,4.5457153,-31.57306,0
Brazil,BRA,1982,38.733154,38.733154,16.010193,0
Brazil,BRA,1983,41.813263,41.813263,-17.540955,0
Brazil,BRA,1984,57.860016,53.197968,28.747498,4.662037
Brazil,BRA,1985,49.669006,44.737427,31.89331,4.9316006
Brazil,BRA,1986,18.857605,28.042603,67.95941,-9.185036
Brazil,BRA,1987,14.139282,11.787048,28.117798,2.3522997
Brazil,BRA,1988,42.071228,43.106873,14.821594,-1.0356927
Brazil,BRA,1989,25.836975,22.369568,5.131958,3.467443
Brazil,BRA,1990,0.994751,-0.16009521,-25.3844,1.1548681
Brazil,BRA,1991,33.83374,36.089478,25.328735,-2.2558236
Brazil,BRA,1992,18.785156,17.885742,54.939636,0.89949226
Brazil,BRA,1993,34.072937,37.809875,40.204956,-3.7370071
Brazil,BRA,1994,27.609497,28.707642,59.93097,-1.0981184
Brazil,BRA,1995,43.396057,36.40442,47.72809,6.9916363
Brazil,BRA,1996,41.806763,42.06781,65.07703,-0.26105118
Brazil,BRA,1997,40.34015,38.23474,75.07898,2.1054358
Brazil,BRA,1998,36.152283,35.879883,42.172607,0.2724018
Brazil,BRA,1999,9.499939,7.479553,29.809937,2.0203104
Brazil,BRA,2000,26.548828,20.6781,13.690308,5.870818
Brazil,BRA,2001,-93.33295,-116.43115,40.58716,23.098162
Brazil,BRA,2002,58.46338,59.963867,-1.78479,-1.5004997
Brazil,BRA,2003,51.621338,53.200012,-8.803467,-1.5786667
Brazil,BRA,2004,42.375977,47.443665,69.70813,-5.067623
Brazil,BRA,2005,46.44568,51.473877,23.998901,-5.028206
Brazil,BRA,2006,35.82007,25.343994,28.9021,10.475948
Brazil,BRA,2007,100.97986,105.02527,57.87268,-4.0452156
Brazil,BRA,2008,26.329468,22.172241,88.98193,4.1570435
Brazil,BRA,2009,73.622314,76.565796,-90.09949,-2.9434166
Brazil,BRA,2010,73.12085,69.1626,215.80957,3.9583282
Brazil,BRA,2011,54.818237,52.046143,87.72827,2.7719345
Brazil,BRA,2012,-33.3844,-34.13037,95.8667,0.7460327
Brazil,BRA,2013,-30.265503,-28.47168,145.7041,-1.7938614
Brazil,BRA,2014,-2.8424072,-2.4151611,84.109375,-0.4271164
Brazil,BRA,2015,22.515991,24.418945,-114.84473,-1.9029694
Brazil,BRA,2016,70.44885,67.77075,-146.94885,2.6780167
Brazil,BRA,2017,6.6622314,7.2215576,30.097046,-0.55932236
Brazil,BRA,2018,101.10315,101.50391,-87.64844,-0.40085983
Brazil,BRA,2019,76.06726,75.063354,-5.8361816,1.0040283
Brazil,BRA,2020,-6.0059814,-0.6236572,-148.02441,-5.382324
Brazil,BRA,2021,-34.40442,-35.911865,191.26562,1.5074959
Bulgaria,BGR,1966,0.029569626,0.029569626,8.610214,0
Bulgaria,BGR,1967,0.035484314,0.035484314,20.739723,0
Bulgaria,BGR,1968,-2.1201618,-2.1201618,19.717133,0
Bulgaria,BGR,1969,1.5790327,1.5790327,17.551056,0
Bulgaria,BGR,1970,0.9255376,0.9255376,22.36525,0
Bulgaria,BGR,1971,0.053225517,0.053225517,8.585281,0
Bulgaria,BGR,1972,-0.2217741,-0.2217741,6.543045,0
Bulgaria,BGR,1973,1.4045696,1.4045696,7.350769,0
Bulgaria,BGR,1974,1.1842895,-1.4489245,5.7726746,2.633214
Bulgaria,BGR,1975,5.716757,1.1029568,19.56546,4.613799
Bulgaria,BGR,1976,8.3907995,1.481451,7.300247,6.9093485
Bulgaria,BGR,1977,4.2398434,1.7002697,10.882874,2.5395765
Bulgaria,BGR,1978,-1.7595577,-1.833334,12.255127,0.07377434
Bulgaria,BGR,1979,1.9548378,1.1887102,9.676788,0.76612854
Bulgaria,BGR,1980,1.1461487,1.1887093,16.592072,-0.042560577
Bulgaria,BGR,1981,8.101105,-0.28091335,-13.058716,8.382019
Bulgaria,BGR,1982,2.9370651,-1.6795702,5.1543274,4.6166363
Bulgaria,BGR,1983,5.3565407,0.8959675,-3.054657,4.4605713
Bulgaria,BGR,1984,0.9082489,-0.27499962,-2.8871155,1.1832466
Bulgaria,BGR,1985,-1.9013481,-3.025,-0.6687622,1.1236534
Bulgaria,BGR,1986,-2.747429,0.26317215,9.503174,-3.010601
Bulgaria,BGR,1987,1.6624565,0.62392426,0.99783325,1.0385284
Bulgaria,BGR,1988,10.37249,0.1744628,-2.298645,10.198029
Bulgaria,BGR,1989,-3.873211,0.28091383,0.7926941,-4.1541214
Bulgaria,BGR,1990,-2.1231194,-2.4040318,-24.728088,0.2809105
Bulgaria,BGR,1991,-2.5375748,1.6647844,-59.622787,-4.2023582
Bulgaria,BGR,1992,-5.7485657,-1.1177416,-10.290268,-4.630821
Bulgaria,BGR,1993,6.5118294,-0.3577962,9.428986,6.8696213
Bulgaria,BGR,1994,2.4630852,-1.4016123,-12.217392,3.8646965
Bulgaria,BGR,1995,7.9666634,2.5016127,11.269455,5.4650536
Bulgaria,BGR,1996,4.118576,1.7889786,-5.2023926,2.3295975
Bulgaria,BGR,1997,-1.4271202,-0.4879036,-12.665695,-0.9392166
Bulgaria,BGR,1998,-1.4033089,1.0142479,-8.981308,-2.4175606
Bulgaria,BGR,1999,-4.095909,-1.0172052,-27.002563,-3.078701
Bulgaria,BGR,2000,6.471321,-0.23655844,-4.015991,6.707882
Bulgaria,BGR,2001,0.7402153,-2.8010945,6.5220795,3.5413094
Bulgaria,BGR,2002,2.819168,1.3009853,-8.113037,1.5181808
Bulgaria,BGR,2003,-6.169956,2.3805523,14.339111,-8.550507
Bulgaria,BGR,2004,-1.2446404,0.3474865,-5.98407,-1.5921288
Bulgaria,BGR,2005,8.056988,3.3009672,10.07692,4.7560196
Bulgaria,BGR,2006,1.6540222,-0.3171959,2.9191895,1.9712219
Bulgaria,BGR,2007,-17.348759,-3.8562527,9.554871,-13.492512
Bulgaria,BGR,2008,2.8487358,0.070025444,-6.66716,2.7787132
Bulgaria,BGR,2009,0.43052292,2.0569935,-29.375809,-1.6264687
Bulgaria,BGR,2010,5.423668,5.6931324,3.0040588,-0.2694664
Bulgaria,BGR,2011,-2.628437,-5.2000465,15.814072,2.5716095
Bulgaria,BGR,2012,2.10281,3.756422,-14.163254,-1.6536102
Bulgaria,BGR,2013,-0.17638397,4.294327,-15.822693,-4.4707146
Bulgaria,BGR,2014,5.369213,1.1836319,8.056351,4.185581
Bulgaria,BGR,2015,2.1225739,3.6280117,10.80249,-1.505436
Bulgaria,BGR,2016,-3.751114,-4.5351353,-8.294388,0.7840195
Bulgaria,BGR,2017,-3.5065727,-2.6799393,8.138824,-0.82662964
Bulgaria,BGR,2018,10.390583,9.150778,-9.64064,1.2398071
Bulgaria,BGR,2019,-3.836773,-4.773548,-3.842575,0.9367714
Bulgaria,BGR,2020,-0.15183258,-0.1755867,-16.04596,0.02375412
Bulgaria,BGR,2021,3.7538033,4.2679367,18.909714,-0.51413345
CIS (BP),,1966,31.297012,30.720154,408.04492,0.57684517
CIS (BP),,1967,-9.076904,-9.61615,383.84766,0.5392251
CIS (BP),,1968,48.237152,45.7417,241.00195,2.495482
CIS (BP),,1969,34.36084,32.943817,319.83008,1.4170332
CIS (BP),,1970,29.336853,27.192444,406.1621,2.1443586
CIS (BP),,1971,7.925995,5.0919495,424.51074,2.8340664
CIS (BP),,1972,3.1529846,-9.462372,471.27734,12.615353
CIS (BP),,1973,11.064941,-1.6381836,482.17188,12.703135
CIS (BP),,1974,48.928345,28.638458,515.6719,20.289906
CIS (BP),,1975,2.4333496,-17.86908,529.3096,20.302444
CIS (BP),,1976,55.886322,28.824738,385.0166,27.061562
CIS (BP),,1977,69.8938,33.351868,457.19336,36.541893
CIS (BP),,1978,71.14819,67.085205,460.3877,4.0630035
CIS (BP),,1979,27.16858,6.86615,323.458,20.30243
CIS (BP),,1980,75.82483,35.232483,219.28516,40.592346
CIS (BP),,1981,45.654358,8.297363,240.97266,37.356995
CIS (BP),,1982,1.6749878,-35.682007,340.32617,37.35701
CIS (BP),,1983,48.424072,16.810486,248.43555,31.613647
CIS (BP),,1984,158.849,66.90485,384.51953,91.94409
CIS (BP),,1985,-137.57349,-26.305054,-2797.8203,-111.26843
CIS (BP),,1986,12.898376,3.2800903,258.41016,9.618286
CIS (BP),,1987,65.00702,5.253357,302.56738,59.7536
CIS (BP),,1988,53.542053,23.48346,207.50195,30.058655
CIS (BP),,1989,-22.45819,-17.040833,39.844727,-5.417328
CIS (BP),,1990,-19.102478,35.923523,-135.89258,-55.026
CIS (BP),,1991,6.8859863,0.649292,-226.50781,6.236725
CIS (BP),,1992,12.196411,13.424805,-579.18555,-1.2284546
CIS (BP),,1993,18.144592,19.443298,-907.6289,-1.298645
CIS (BP),,1994,-49.72058,11.093811,-922.0342,-60.814453
CIS (BP),,1995,-12.924011,-17.791748,-586.8594,4.8677063
CIS (BP),,1996,-30.882385,-63.578613,-279.67285,32.696228
CIS (BP),,1997,-5.775757,-2.8449097,-512.99756,-2.9307861
CIS (BP),,1998,-12.779419,1.434021,-4.661133,-14.213501
CIS (BP),,1999,66.92291,14.271118,44.001953,52.651825
CIS (BP),,2000,40.51416,15.634766,47.202637,24.879333
CIS (BP),,2001,37.21405,22.175537,141.75684,15.038574
CIS (BP),,2002,-21.63855,-33.08557,-1.8808594,11.4470215
CIS (BP),,2003,12.874939,-7.998657,191.92822,20.873627
CIS (BP),,2004,36.549866,54.270935,116.10498,-17.721039
CIS (BP),,2005,1.2547607,-10.610718,22.486328,11.865448
CIS (BP),,2006,8.078369,-8.171143,346.16797,16.249512
CIS (BP),,2007,18.15503,11.278931,104.66016,6.876007
CIS (BP),,2008,-54.153687,-59.326233,54.217773,5.172699
CIS (BP),,2009,25.0802,26.413513,-437.19043,-1.3333435
CIS (BP),,2010,7.9328613,-7.523987,375.70898,15.456787
CIS (BP),,2011,-10.898804,-14.932617,437.27148,4.0339355
CIS (BP),,2012,5.7817383,-2.8631592,94.39746,8.644745
CIS (BP),,2013,25.398193,41.26538,-192.27246,-15.867218
CIS (BP),,2014,-6.2335205,-25.213318,77.47461,18.97992
CIS (BP),,2015,18.033203,-17.98639,-177.4082,36.019592
CIS (BP),,2016,51.545044,52.68329,116.84082,-1.1383667
CIS (BP),,2017,23.7417,9.470764,86.39844,14.270996
CIS (BP),,2018,7.2508545,8.047485,469.04785,-0.7966919
CIS (BP),,2019,21.95642,12.441711,-54.973633,9.514709
CIS (BP),,2020,62.296143,44.53778,-487.45215,17.758362
CIS (BP),,2021,39.716675,13.710876,756.38477,26.00586
Canada,CAN,1966,38.30551,38.180634,51.449463,0.12485057
Canada,CAN,1967,8.592346,8.646271,58.90808,-0.05391276
Canada,CAN,1968,8.900757,6.730072,90.39783,2.170699
Canada,CAN,1969,41.589233,42.693024,58.168457,-1.1037934
Canada,CAN,1970,23.615936,22.174438,99.59949,1.4414577
Canada,CAN,1971,21.951202,12.786041,36.63098,9.165173
Canada,CAN,1972,65.062744,56.709137,82.0636,8.353645
Canada,CAN,1973,61.307373,38.48523,116.96423,22.82213
Canada,CAN,1974,45.766968,47.35028,25.088867,-1.5833321
Canada,CAN,1975,-30.270996,-24.238464,-4.190796,-6.0325546
Canada,CAN,1976,46.224915,32.474365,61.826538,13.750595
Canada,CAN,1977,48.5365,23.208862,90.01709,25.32766
Canada,CAN,1978,58.66266,44.872253,-9.988892,13.790321
Canada,CAN,1979,38.445374,26.899597,37.543335,11.545845
Canada,CAN,1980,28.469543,20.635132,23.01892,7.834381
Canada,CAN,1981,51.644775,45.870483,-67.56824,5.774338
Canada,CAN,1982,-28.446045,-23.53717,-52.69629,-4.9088974
Canada,CAN,1983,53.097534,23.947754,-67.42029,29.149788
Canada,CAN,1984,70.66498,60.44989,95.19263,10.215057
Canada,CAN,1985,73.29114,49.708496,17.821411,23.58258
Canada,CAN,1986,51.76123,21.26941,-24.112305,30.491943
Canada,CAN,1987,34.908447,17.90033,57.78076,17.008057
Canada,CAN,1988,-9.47644,-25.383484,128.70898,15.9071045
Canada,CAN,1989,-57.13208,-47.058533,87.67847,-10.073624
Canada,CAN,1990,-2.4553223,17.001038,-116.35474,-19.456375
Canada,CAN,1991,68.08179,34.375183,-55.83618,33.70668
Canada,CAN,1992,12.817505,25.06659,68.08008,-12.249115
Canada,CAN,1993,59.569946,21.938599,18.711304,37.63144
Canada,CAN,1994,58.764282,19.606445,62.384888,39.157715
Canada,CAN,1995,-5.312622,22.83551,86.043945,-28.148163
Canada,CAN,1996,47.6687,61.97583,44.480225,-14.307068
Canada,CAN,1997,-44.287964,-15.437866,61.49707,-28.850052
Canada,CAN,1998,-79.90918,-48.80414,29.833252,-31.105118
Canada,CAN,1999,47.79419,42.15497,61.9458,5.6391754
Canada,CAN,2000,33.1593,35.10681,63.421143,-1.9474335
Canada,CAN,2001,-68.822754,-78.39606,-6.569092,9.5733795
Canada,CAN,2002,42.314575,46.95453,78.98047,-4.640152
