Entity,Code,Year,Solar (% growth),Coal (% growth),Gas (% growth),Nuclear (% growth),Oil (% growth),Wind (% growth),Hydro (% growth),Other renewables (% growth)
Asia Pacific (BP),,2000,49.68021,3.79076,7.7378035,2.8755784,2.9730916,24.872673,4.2799234,8.48906
Asia Pacific (BP),,2001,42.013657,4.592812,6.1171412,1.3128281,0.76458454,37.18729,9.356869,1.3111115
Asia Pacific (BP),,2002,36.253513,7.6511383,4.518485,2.5040746,2.564454,15.62525,1.4804482,3.733015
Asia Pacific (BP),,2003,34.670757,14.306057,8.445585,-11.02665,4.1228294,31.321812,2.6680827,4.794717
Asia Pacific (BP),,2004,31.096506,12.469554,5.950296,14.756859,5.9847116,72.00725,17.632235,7.7118874
Asia Pacific (BP),,2005,26.558231,13.659752,7.3343873,4.3250084,0.41983128,30.83265,4.120469,13.429713
Asia Pacific (BP),,2006,23.673832,7.6778293,7.663989,2.671218,2.1585584,54.50127,10.12932,7.1550727
Asia Pacific (BP),,2007,19.958996,8.34446,7.7037215,-4.0768385,3.2600045,32.489967,6.296146,10.27211
Asia Pacific (BP),,2008,21.171677,2.7879477,6.4103246,-2.9120982,-0.091427565,46.64757,17.086172,11.065888
Asia Pacific (BP),,2009,31.599867,3.3061504,2.371347,4.6326876,0.7354498,52.01812,-2.9756427,10.447812
Asia Pacific (BP),,2010,53.760433,4.497528,11.609459,5.338347,6.690836,48.563755,13.385487,13.783396
Asia Pacific (BP),,2011,80.49748,7.353401,7.801521,-17.122292,2.5141358,39.353477,1.8342376,9.457874
Asia Pacific (BP),,2012,44.31845,2.1429896,6.745422,-29.022736,4.467547,30.094385,12.895322,8.275545
Asia Pacific (BP),,2013,84.47564,2.1876693,3.5878778,0.34536123,1.4289975,27.584326,8.553052,10.097706
Asia Pacific (BP),,2014,94.4484,1.8011451,2.8935194,7.925284,1.491797,13.689316,11.208666,14.222252
Asia Pacific (BP),,2015,51.863827,-0.5744517,1.4420509,13.027466,4.486978,13.433874,2.8520346,14.971304
Asia Pacific (BP),,2016,48.29606,-0.0993371,2.3776174,11.424053,3.7864447,28.030396,3.9467692,0.22902489
Asia Pacific (BP),,2017,55.263664,1.6712546,5.3551793,5.5325985,3.0359387,24.410892,2.769971,15.383661
Asia Pacific (BP),,2018,40.614235,2.3048162,7.5800657,12.158573,2.415228,19.356644,3.1892776,18.210411
Asia Pacific (BP),,2019,26.053131,1.2585044,3.5992265,16.858315,1.712215,10.71726,3.6962032,10.792017
Asia Pacific (BP),,2020,19.584894,-1.154697,0.75802803,1.247704,-5.4481688,12.4131565,4.008591,8.812321
Asia Pacific (BP),,2021,24.601877,5.7397246,5.927837,9.055257,4.5161247,35.479893,-0.6029129,16.878498
Asia Pacific (BP),,1966,,5.422342,10.949791,2235.9998,13.994455,,3.9863467,-0.0608325
Asia Pacific (BP),,1967,,-2.6339173,14.429176,7.705486,16.523064,,-5.8191004,-13.329273
Asia Pacific (BP),,1968,,1.4866829,9.001791,65.97774,14.266753,,10.062599,10.744381
Asia Pacific (BP),,1969,,12.201845,31.846596,73.06337,16.146267,,3.5154343,1.9657612
Asia Pacific (BP),,1970,,11.720884,38.717484,225.94655,16.027237,,3.758645,10.491538
Asia Pacific (BP),,1971,,7.037246,19.837606,53.34798,11.222148,,10.374117,-1.2434781
Asia Pacific (BP),,1972,,3.8573027,15.373921,17.451965,7.7776313,,2.8371692,1.7656326
Asia Pacific (BP),,1973,,2.4175048,23.757004,13.514698,13.668644,,-5.413711,2.7669787
Asia Pacific (BP),,1974,,2.432406,25.621998,82.95028,-0.6508529,,12.315226,53.439117
Asia Pacific (BP),,1975,,7.6206565,14.367067,26.558268,-0.5813956,,6.6724777,5.613899
Asia Pacific (BP),,1976,,2.3747802,15.777218,33.624172,6.420994,,0.34809113,-2.262181
Asia Pacific (BP),,1977,,6.6420555,23.181677,-8.707958,5.132556,,-2.6645064,1.2172818
Asia Pacific (BP),,1978,,4.898286,19.865715,96.240875,6.1820865,,4.408109,10.028898
Asia Pacific (BP),,1979,,4.8448563,14.278734,23.278463,2.4850845,,8.409941,24.575127
Asia Pacific (BP),,1980,,5.6987047,7.4756026,17.650139,-5.8682737,,6.4072013,36.22073
Asia Pacific (BP),,1981,,3.302741,1.3404965,7.463312,-2.8580904,,5.954516,34.56421
Asia Pacific (BP),,1982,,3.5217285,4.040456,16.951,-2.7157605,,-2.4376154,120.14029
Asia Pacific (BP),,1983,,5.8624625,10.426342,19.61193,0.7383585,,5.898881,13.004005
Asia Pacific (BP),,1984,,8.662832,16.980553,20.277786,3.9581537,,0.02182722,9.105992
Asia Pacific (BP),,1985,,7.8927517,8.65711,19.95876,-0.90140104,,6.8929315,5.230665
Asia Pacific (BP),,1986,,3.8479686,9.154188,7.726383,3.4662724,,2.5354147,4.2556524
Asia Pacific (BP),,1987,,7.201445,6.156063,17.909395,3.210628,,-0.38633347,1.4533043
Asia Pacific (BP),,1988,,7.1529746,6.6405654,-5.9073806,8.665789,,10.674787,8.137167
Asia Pacific (BP),,1989,,4.5040727,4.647851,5.8490753,6.151521,,7.257676,9.49533
Asia Pacific (BP),,1990,,2.1443129,7.886362,8.110809,6.0054183,,2.8934956,-14.845753
Australia,AUS,1992,122.01834,0.59446096,3.4501433,,2.1857858,,1.8398404,-6.879777
Australia,AUS,1993,20.661163,0.6427169,3.6808848,,3.1048656,,2.7945876,0
Australia,AUS,1994,19.178082,2.042985,11.057305,,3.5433054,174.99997,-1.446265,3.9552212
Australia,AUS,1995,21.551727,3.3961177,0.9652734,,8.136808,27.272738,-3.2136202,18.521177
Australia,AUS,1996,21.04019,4.087782,0.7294774,,2.627039,0,2.1591783,14.6577835
Australia,AUS,1997,19.726562,5.0599456,-1.8075526,,1.6041517,7.1428537,-0.10019541,5.3354383
Australia,AUS,1998,16.150082,4.462111,2.9524326,,-0.01963973,139.99998,-0.968498,8.425272
Australia,AUS,1999,14.044952,6.2124014,2.4306893,,2.2835016,138.8889,3.0605078,4.8566103
Australia,AUS,2000,15.147781,0.71817636,1.8886924,,-0.037795305,211.62791,1.1362553,-21.526241
Australia,AUS,2001,15.828872,-1.0091186,7.853234,,0.24206638,114.17911,-2.0830095,-10.34289
Australia,AUS,2002,7.6638937,2.2504568,2.911675,,1.0697007,85.90593,-0.1767695,58.8464
Australia,AUS,2003,8.404803,2.863586,0.7866502,,-0.3712058,31.955767,0.717926,33.549095
Australia,AUS,2004,15.427219,4.2043686,1.9975066,,2.397728,12.918115,-3.2318473,66.405594
Australia,AUS,2005,15.21591,-0.576216,-0.8298099,,1.5714407,63.40251,-1.4085233,37.50112
Australia,AUS,2006,16.00238,2.7069807,11.539972,,3.120923,66.43702,-3.3661604,1.588738
Australia,AUS,2007,16.666676,-0.8690119,11.859644,,2.5582314,31.913412,-12.687433,8.709478
Australia,AUS,2008,22.373629,4.2303443,-1.6707778,,1.2731552,21.259785,-9.455168,-13.541519
Australia,AUS,2009,108.5072,-3.3117354,2.1078587,,-1.6724885,28.316153,6.9986343,-24.601608
Australia,AUS,2010,236.83899,-7.2484016,8.820534,,3.0082822,12.3317,8.732367,-12.38876
Australia,AUS,2011,109.12904,-2.5242388,3.4292936,,5.344343,29.02708,42.38324,5.422783
Australia,AUS,2012,17.972363,-6.349647,0.51021576,,2.6247144,20.102608,-12.957293,20.353937
Australia,AUS,2013,59.51078,-5.090719,5.196643,,2.9599905,19.857609,12.050962,7.547164
Australia,AUS,2014,28.710306,-0.82728267,7.3456287,,-0.45132637,5.5945635,-24.123842,6.444609
Australia,AUS,2015,25.111557,3.5491943,4.231107,,-0.8427799,21.02896,-2.7439356,3.7136674
Australia,AUS,2016,20.083069,-0.06456971,-2.3840249,,0.20056963,10.1977825,25.150574,-1.37434
Australia,AUS,2017,19.863247,-3.432256,-1.997608,,4.8724055,1.3120294,-23.425066,-1.814717
Australia,AUS,2018,38.2951,-2.4243653,-0.93295574,,1.7564774,23.096,28.234756,0.74305534
Australia,AUS,2019,48.36345,-4.419613,19.457554,,-0.9697795,19.737673,-19.0081,-3.356129
Australia,AUS,2020,30.309212,-3.6731958,-1.8821478,,-13.576293,16.101349,2.8539777,-1.6524374
Australia,AUS,2021,30.831898,-3.3205092,-8.558411,,2.7159452,18.529678,10.923386,-1.9463658
Australia,AUS,1966,,3.643608,33.33335,,7.0134163,,-4.482758,-4.0540514
Australia,AUS,1967,,2.7991652,0,,9.502661,,3.5499454,2.1126747
Australia,AUS,1968,,2.9939294,674.99994,,8.915663,,4.5322537,-2.7586162
Australia,AUS,1969,,3.420627,1254.8386,,2.8059363,,9.227347,-0.35461783
Australia,AUS,1970,,1.0540366,319.33783,,10.572481,,17.118204,-7.1174326
Australia,AUS,1971,,0.37765503,49.25288,,5.2892447,,13.143217,0.76628923
Australia,AUS,1972,,4.455054,43.55024,,1.7964005,,0.39862394,6.4638734
Australia,AUS,1973,,4.1392684,26.958157,,6.7065477,,6.3403845,20.714283
Australia,AUS,1974,,4.381001,14.092541,,5.978489,,12.926113,26.923073
Australia,AUS,1975,,3.2083392,7.38889,,-1.0322094,,7.3078156,13.986015
Australia,AUS,1976,,3.393972,18.046225,,2.2168517,,-4.929823,-1.0224938
Australia,AUS,1977,,4.3964744,14.235628,,4.7156453,,-4.3091354,-11.363638
Australia,AUS,1978,,2.6108265,7.6598287,,2.2399187,,8.353543,-5.5944023
Australia,AUS,1979,,4.532075,15.108681,,1.3041496,,-2.9252708,3.209877
Australia,AUS,1980,,2.922666,14.828194,,-4.702383,,-5.4713964,-7.8947425
Australia,AUS,1981,,2.578795,8.384252,,-1.4545321,,2.9684305,4.935074
Australia,AUS,1982,,1.0631204,-2.4707735,,-1.5366614,,-7.9040947,27.722763
Australia,AUS,1983,,-0.037127733,8.62875,,-10.302866,,-5.063975,-16.472864
Australia,AUS,1984,,5.748594,-1.383084,,3.4039378,,8.267319,2.3201942
Australia,AUS,1985,,3.4380555,6.8907976,,0.5504608,,6.2057376,3.401363
Australia,AUS,1986,,2.5390506,9.239578,,-1.3983667,,0.6118059,0.87718964
Australia,AUS,1987,,4.2054534,2.0948052,,2.5972724,,-2.93746,2.1739125
Australia,AUS,1988,,5.1867843,2.4089217,,4.545462,,5.2935123,55.531918
Australia,AUS,1989,,4.8806667,9.073746,,4.1318655,,-0.5635023,10.807109
Australia,AUS,1990,,2.3939848,0.5296469,,2.2832274,,3.548777,-6.2345624
Australia,AUS,1991,,2.0066857,-4.1359606,,-3.2713413,,6.0571194,-5.2666245
Austria,AUT,1994,0,1.4179468,2.8594017,,-0.82677007,,-2.7190804,-11.061263
Austria,AUT,1995,0,13.77598,9.183561,,-0.27668476,,3.80795,53.41897
Austria,AUT,1996,0,0.42527914,6.4389467,,3.4660697,399.99994,-7.6917353,-14.418155
Austria,AUT,1997,100,6.0684323,-3.6209285,,1.5728474,300,5.5212855,7.6721787
Austria,AUT,1998,0,-11.958826,2.6643753,,3.8423538,125.00002,2.9304743,7.677281
Austria,AUT,1999,0,-0.6875038,2.1448731,,-1.7159104,13.333332,9.514177,-13.342106
Austria,AUT,2000,50,13.066542,-4.54362,,-2.0061672,31.372559,2.7925253,-4.297823
Austria,AUT,2001,66.666664,3.3007622,5.9801936,,8.420647,156.71642,-3.2990277,9.130049
Austria,AUT,2002,79.99999,1.5919805,-1.6850471,,2.039373,18.023252,-0.5647719,-8.836007
Austria,AUT,2003,66.66667,6.657696,9.994864,,8.364153,80.29558,-17.431099,12.593484
Austria,AUT,2004,19.999992,-2.042973,0.9624243,,-2.7116597,152.45903,10.679793,20.316887
Austria,AUT,2005,16.768753,-0.2968371,5.2874446,,-0.42464137,44.077564,0.9054303,18.469059
Austria,AUT,2006,6.510973,-0.086313486,-6.0298443,,-0.070858,31.662548,-3.8793564,33.384216
Austria,AUT,2007,8.270466,-3.3156097,-5.3869605,,-5.988508,16.225075,3.9218187,25.327778
Austria,AUT,2008,24.265396,-1.2108505,7.0554376,,-0.93607306,-1.2727141,3.440988,2.4235725
Austria,AUT,2009,62.398495,-24.653679,-2.6094615,,-5.065322,-2.8448462,6.696713,2.7948022
Austria,AUT,2010,81.56895,17.579388,8.841777,,4.447019,5.6228995,-6.193435,4.7819614
Austria,AUT,2011,95.99573,2.6972413,-5.940044,,-6.676811,-6.186181,-10.755682,1.6018748
Austria,AUT,2012,93.87783,-7.1051955,-4.6192765,,-0.09814501,27.155388,28.07045,2.6038527
Austria,AUT,2013,85.4831,1.7126322,-4.912722,,3.1865,28.074514,-4.1757703,0.4051566
Austria,AUT,2014,25.443876,-8.401728,-8.407885,,-4.0997744,21.96275,-2.4025738,-3.1582177
Austria,AUT,2015,19.338142,8.075607,6.0860157,,-0.3384292,25.86155,-9.389496,2.2167563
Austria,AUT,2016,16.958523,-7.249367,4.694915,,3.4300447,8.15016,7.57457,2.8501391
Austria,AUT,2017,15.78033,4.318857,8.722698,,1.2958527,25.534176,-4.196972,2.8759599
Austria,AUT,2018,14.67024,-11.720389,-4.222065,,0.9685993,-8.233749,-1.712662,0.20074844
Austria,AUT,2019,16.97172,5.200577,2.4579763,,3.4294367,23.541391,8.470345,-5.5645823
Austria,AUT,2020,20.024813,-14.496243,-4.1899323,,-13.038551,-8.839453,2.8708696,-1.4379799
Austria,AUT,2021,4.0124416,7.6877,5.703318,,2.4410248,-0.5836904,2.0321727,-4.5340776
Austria,AUT,1966,,-4.4782343,7.372999,,9.941244,,7.759738,
Austria,AUT,1967,,-5.342346,-4.1939793,,6.6295147,,2.117598,
Austria,AUT,1968,,-1.2669921,6.6399097,,15.569234,,2.75172,
Austria,AUT,1969,,-1.5865564,21.322966,,9.902012,,-8.067083,
Austria,AUT,1970,,7.543397,21.298862,,10.097766,,27.345966,
Austria,AUT,1971,,-8.272534,14.872575,,11.7366905,,-20.994186,
Austria,AUT,1972,,-9.329266,8.069456,,7.9559326,,2.7794003,
Austria,AUT,1973,,-0.61172247,9.91025,,8.367944,,11.115479,
Austria,AUT,1974,,5.5297256,8.393335,,-10.505515,,18.236053,
Austria,AUT,1975,,-13.0990505,-0.120306015,,1.063323,,4.7683597,
Austria,AUT,1976,,6.422782,13.89538,,8.5747,,-13.572491,
Austria,AUT,1977,,-16.111237,1.9118309,,-4.238951,,21.177113,
Austria,AUT,1978,,1.5924454,4.0145993,,7.5867653,,0.080251694,
Austria,AUT,1979,,8.551288,-0.8477986,,4.124522,,12.653971,
Austria,AUT,1980,,2.7553797,-3.929615,,-2.3887992,,3.6057472,
Austria,AUT,1981,,2.3702264,-4.680032,,-9.213143,,5.9684157,
Austria,AUT,1982,,-4.890406,-3.2053769,,-5.151999,,0.15884638,
Austria,AUT,1983,,7.074058,2.0331144,,-3.0839264,,-0.9386182,
Austria,AUT,1984,,13.952387,11.3415,,-2.7326167,,-12.27439,
Austria,AUT,1985,,-0.14029145,7.1476936,,0.16049147,,14.620662,
Austria,AUT,1986,,-10.84817,-2.9084861,,5.327463,,0.41846037,36.48511
Austria,AUT,1987,,-0.80141425,4.3198347,,2.9557705,,14.509702,-29.645412
Austria,AUT,1988,,-4.2402744,-4.207224,,-0.69555044,,-0.23709536,15.581965
Austria,AUT,1989,,0.45120716,7.3967457,,-1.3937056,,-0.6278515,5.4911375
Austria,AUT,1990,,10.207486,10.087288,,3.6044002,,-10.185814,3.4438014
Austria,AUT,1991,,4.8942804,6.021297,,7.929325,,-0.20819902,7.295239
Austria,AUT,1992,,-22.192717,-1.7999947,,-2.6477098,,10.828983,8.429539
Austria,AUT,1993,,-10.090214,5.1645637,,0.8404374,,5.3292394,2.4035454
Azerbaijan,AZE,2014,262.5,-39.999996,4.632294,,-1.8262267,187.50003,-12.719089,29.850746
Azerbaijan,AZE,2015,58.62069,66.66665,13.111914,,1.48772,100,25.990618,4.482758
Azerbaijan,AZE,2016,667.3913,-59.999996,-1.9369662,,-0.6659031,395.65216,19.651901,-4.015398
Azerbaijan,AZE,2017,5.3824306,0,-2.8730452,,0.8899808,-3.0701756,-10.866129,-2.4068773
Azerbaijan,AZE,2018,5.537629,-50,1.876378,,4.806602,274.20813,1.2368321,-4.7563133
Azerbaijan,AZE,2019,12.582779,29.999996,9.000004,,0.07914305,27.448618,-11.493212,20.776808
Azerbaijan,AZE,2020,6.3348413,0.17889738,4.8989654,,-13.328016,-8.823532,-31.65261,2.3991823
Azerbaijan,AZE,2021,17.446815,-0.17857552,2.859974,,3.5774827,-4.890746,19.429647,-3.6889315
Azerbaijan,AZE,1986,,0,11.109471,,4.7659636,,-38.720535,
Azerbaijan,AZE,1987,,0,-1.2341142,,-5.883545,,0,
Azerbaijan,AZE,1988,,0,-1.2495339,,2.4172187,,-13.186818,
Azerbaijan,AZE,1989,,0,5.0647736,,-2.4882317,,0,
Azerbaijan,AZE,1990,,-3.2608747,1.9857407,,4.904437,,137.44559,
Azerbaijan,AZE,1991,,-24.7191,-4.3120384,,-3.579563,,6.109774,
Azerbaijan,AZE,1992,,-82.089554,-22.227371,,-2.5636673,,-0.68208575,
Azerbaijan,AZE,1993,,-75,-26.184803,,-0.27996302,,38.842785,
Azerbaijan,AZE,1994,,33.333324,-6.4549565,,-8.395452,,-24.567192,
Azerbaijan,AZE,1995,,-25,-1.1521101,,-9.844387,,-14.972681,
Azerbaijan,AZE,1996,,0,-26.738972,,-10.176963,,-1.2210846,
Azerbaijan,AZE,1997,,0,-4.7643366,,-4.829067,,11.385822,
Azerbaijan,AZE,1998,,-100,-6.682152,,5.22691,,13.960278,
Azerbaijan,AZE,2002,,-33.333336,0.28350353,,-7.93494,,55.265175,
Azerbaijan,AZE,2003,,50,2.5443316,,16.2691,,22.277237,
Azerbaijan,AZE,2004,,-69.34811,17.26086,,7.852638,,11.538469,
Azerbaijan,AZE,2005,,250.1688,3.2931209,,16.904676,,9.234106,
Azerbaijan,AZE,2006,,0,5.7133913,,-10.47976,,-16.328835,
Azerbaijan,AZE,2007,,53.0987,-11.953819,,-5.704027,,-6.1159554,
Azerbaijan,AZE,2008,,-25,14.408768,,-20.05235,,-5.5837574,
Azerbaijan,AZE,2009,,0,-14.61376,,-6.7485867,,3.4229279,
Azerbaijan,AZE,2010,,50,-4.940057,,-1.2791693,-76.190475,49.293888,
Azerbaijan,AZE,2011,,-11.111111,9.518301,,22.567904,-100,-22.35731,
Azerbaijan,AZE,2012,,-25,4.947436,,4.5874,,-31.945593,
Azerbaijan,AZE,2013,,-16.666676,0.4437685,,8.8445425,,-18.226248,
Azerbaijan,AZE,1999,,,7.16064,,-4.128599,,-22.808815,
Azerbaijan,AZE,2000,,,-3.3410788,,10.863935,,1.8592238,
Azerbaijan,AZE,2001,,,43.438076,,-36.35022,,-15.189052,
Bangladesh,BGD,2003,800,-4.3775916,7.5651884,,3.6567807,,0,
Bangladesh,BGD,2004,111.111115,0.14312267,7.5080156,,-5.635852,,0,
Bangladesh,BGD,2005,78.947365,105.16379,7.4806213,,0.63335896,,0,
Bangladesh,BGD,2006,58.823524,51.93913,8.293605,,1.0726571,,0,
Bangladesh,BGD,2007,66.66665,-18.38929,6.774199,,-5.4400086,0,0,
Bangladesh,BGD,2008,68.8889,5.261779,6.78159,,1.6004801,81.25,26.835775,
Bangladesh,BGD,2009,65.131584,24.951803,14.473963,,-6.4964476,75.862076,-56.105263,
Bangladesh,BGD,2010,76.494026,-36.277084,2.7044177,,11.408461,0,74.82014,100
Bangladesh,BGD,2011,31.82844,48.86918,1.7057538,,29.222334,0,19.615913,50
Bangladesh,BGD,2012,55.650677,-17.486126,8.957791,,6.7211986,0,-10.894489,33.333336
Bangladesh,BGD,2013,42.533566,38.44342,2.8894901,,-2.0988584,-0.37255883,-6.25757,24.825
Bangladesh,BGD,2014,28.853916,-39.993553,4.87175,,12.279558,0,-22.230917,20.468653
Bangladesh,BGD,2015,18.833519,197.64969,12.300229,,5.837524,0,58.55609,-55.41147
Bangladesh,BGD,2016,10.892749,-26.514984,2.3086667,,9.442377,0,-1.5046418,6.3385606
Bangladesh,BGD,2017,15.164614,12.196445,0.53581,,12.376749,0,16.379177,0
Bangladesh,BGD,2018,8.567631,9.571815,3.1449556,,13.640904,0,-15.940994,0
Bangladesh,BGD,2019,19.077087,61.91051,12.7798195,,-3.8888335,0,-4.89015,0
Bangladesh,BGD,2020,19.095373,12.957168,-3.2942772,,-8.278913,0.27399063,-14.8732605,6.230855
Bangladesh,BGD,2021,15.534973,-12.363261,4.0591598,,14.683557,-0.2732396,-2.6836336,-0.2732277
Bangladesh,BGD,1972,,-0.00030994415,0,,21.925783,,0,
Bangladesh,BGD,1973,,29.947353,60.367455,,12.996113,,89.14286,
Bangladesh,BGD,1974,,-11.111212,20.949257,,4.0279627,,-26.586103,
Bangladesh,BGD,1975,,15.74024,-30.311226,,16.91513,,79.42387,
Bangladesh,BGD,1976,,-1.1996627,46.213593,,8.194661,,13.302755,
Bangladesh,BGD,1977,,4.453516,12.084997,,-1.5327871,,-11.538458,
Bangladesh,BGD,1978,,-3.101176,6.0426593,,6.4540863,,15.789473,
Bangladesh,BGD,1979,,-25.599415,14.525139,,10.686946,,16.007912,
Bangladesh,BGD,1980,,33.5879,24.585354,,12.731564,,-0.6814301,
Bangladesh,BGD,1981,,2.800548,10.761679,,3.1203032,,7.2041154,
Bangladesh,BGD,1982,,21.140766,29.829836,,-1.3654053,,-16.320002,
Bangladesh,BGD,1983,,-43.403507,11.272168,,-10.569244,,26.577436,
Bangladesh,BGD,1984,,-59.98104,15.424061,,0.7668257,,35.49849,
Bangladesh,BGD,1985,,39.8299,13.567055,,11.631632,,-17.61427,
Bangladesh,BGD,1986,,51.0218,12.760329,,7.7852964,,-39.106907,
Bangladesh,BGD,1987,,57.431187,17.494846,,-1.5510798,,14.888895,
Bangladesh,BGD,1988,,3.0045867,17.698692,,0.18513203,,30.560923,
Bangladesh,BGD,1989,,4.166591,5.715251,,9.32933,,36.296295,
Bangladesh,BGD,1990,,125.20008,7.6316357,,-3.112781,,-3.913045,
Bangladesh,BGD,1991,,-68.02824,2.9851675,,-7.220501,,-5.203623,
Bangladesh,BGD,1992,,-6.1111927,9.048832,,11.547386,,-5.0119343,
Bangladesh,BGD,1993,,-62.72197,11.937607,,12.019098,,-23.618095,
Bangladesh,BGD,1994,,-6.3485146,6.057453,,4.2207956,,39.309216,
Bangladesh,BGD,1995,,988.12476,10.555946,,29.77512,,-56.08028,
Bangladesh,BGD,1996,,-45.1712,7.3287964,,2.1604538,,98.655914,
Bangladesh,BGD,1997,,83.522705,-1.7023861,,14.801955,,-2.7063668,
Bangladesh,BGD,1998,,-71.2076,8.057785,,10.222936,,20.305979,
Bangladesh,BGD,1999,,-50.53786,9.027731,,-10.813064,,-3.699422,
Bangladesh,BGD,2000,,617.39825,8.088339,,-1.7323494,,-10.084033,
Bangladesh,BGD,2001,,6.060493,11.978329,,19.446575,,32.576763,
Bangladesh,BGD,2002,,4.4285417,5.204761,,0.41909218,,-24.572002,
Belarus,BLR,2014,400.00006,-0.7971525,-0.7723689,,1.8791437,12.499989,-12.318838,-3.658533
Belarus,BLR,2015,349.99994,-11.073452,-6.393504,,-15.752352,333.33334,-8.264458,18.987333
Belarus,BLR,2016,188.8889,9.916067,-0.62235594,,7.486713,87.17948,27.927935,0
Belarus,BLR,2017,242.3077,3.4271002,2.368176,,-0.56744814,32.876717,185.91547,12.765956
Belarus,BLR,2018,32.584274,50.00001,6.071341,,16.249954,2.0618558,-20.19704,2.8301835
Belarus,BLR,2019,51.694916,5.3048253,-0.77545047,,1.9130707,67.67676,8.333338,0.9174347
Belarus,BLR,2020,-5.027932,-37.06767,-7.375574,,-3.6969244,11.445785,13.960112,143.63637
Belarus,BLR,2021,67.665634,-13.121307,7.1946383,1610.0592,-5.104327,-0.27322173,-14.250004,-0.2732277
Belarus,BLR,1986,,9.39579,1.9147635,,18.147469,,0,
Belarus,BLR,1987,,-2.7713597,12.875485,,-1.0888815,,0,
Belarus,BLR,1988,,7.1350217,15.788973,,-3.1293333,,0,
Belarus,BLR,1989,,-1.8313885,5.3114653,,-6.3619137,,0,
Belarus,BLR,1990,,-12.039137,6.543529,,-0.7158816,,0,
Belarus,BLR,1991,,-5.006218,4.657817,,-1.8747866,,-10.000002,
Belarus,BLR,1992,,-16.712547,16.12836,,-26.02812,,-5.5555463,
Belarus,BLR,1993,,-14.1182,-7.218152,,-22.945763,,11.764693,
Belarus,BLR,1994,,-29.93617,-12.581033,,-18.30219,,0,
Belarus,BLR,1995,,-5.8981657,-9.589547,,-12.765085,,5.2631617,
Belarus,BLR,1996,,21.361137,5.3114653,,-1.6431808,,-19.999992,
Belarus,BLR,1997,,5.3783655,14.38266,,-12.457657,,31.249989,
Belarus,BLR,1998,,-11.254525,1.2607932,,-5.5382133,,33.333336,
Belarus,BLR,1999,,-7.221973,1.8643141,,-8.526254,,-32.14286,
Belarus,BLR,2000,,-0.7269025,6.091881,,-1.1023998,,42.10527,
Belarus,BLR,2001,,-28.199785,-0.57297945,,-3.2520175,,11.111105,
Belarus,BLR,2002,,-5.6697845,2.8875947,,5.2865386,,-3.333336,
Belarus,BLR,2003,,-5.877888,-1.6863346,,1.2292862,,-3.4482718,
Belarus,BLR,2004,,-2.0447075,21.292854,,-2.0235598,,17.857134,
Belarus,BLR,2005,,10.433472,2.526617,,-6.8985043,-0.99999905,9.0909,
Belarus,BLR,2006,,-10.465908,2.063477,,17.32645,0,-2.7777731,
Belarus,BLR,2007,,13.094128,0.39577484,,-9.028053,0,0,600
Belarus,BLR,2008,,-6.7766724,2.4133444,,-0.45627356,0,11.428571,135.71426
Belarus,BLR,2009,,-4.724449,-15.091526,,15.420973,0,15.384615,81.81818
Belarus,BLR,2010,,4.6061277,22.421371,,-14.06371,0,0,39.999996
Belarus,BLR,2011,,20.130491,-7.246971,,8.85911,300,-6.666672,13.095236
Belarus,BLR,2012,,2.0040512,0.956583,,22.731913,50,71.42856,0
Belarus,BLR,2013,,6.1410666,-0.72035193,,-24.527954,33.333336,91.66667,-13.684207
Belgium,BEL,2005,0,-8.116979,-1.7135501,0.59815645,-0.5445063,59.859146,-9.14827,53.326916
Belgium,BEL,2006,100,-1.31796,2.932644,-1.9960105,-0.31890273,61.233486,24.652779,39.937103
Belgium,BEL,2007,200,-8.615934,0.7483244,3.3915758,0.9997368,34.153008,8.356547,16.853928
Belgium,BEL,2008,600,-1.242286,-0.6711304,-5.513507,4.8932314,29.735243,5.3984523,28.038465
Belgium,BEL,2009,295.2381,-35.58203,0.9919524,3.629744,-10.027027,56.35792,-19.999998,18.62421
Belgium,BEL,2010,237.34941,26.948154,10.412704,1.5289545,3.613925,29.718887,-4.87805,9.658861
